time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow Melt (Liquid) [mm],Snow [mm],Canopy [mm],Canopy Snow [mm],Glacier Liquid Storage [mm],Glacier Ice [mm],Depression [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
6524,1999-08-12,00:00:00.00,0.0522319,0,2.74843,0,0.402496,0,6254.97,1.02654e-20,19.6932,0.692041,1.66215,5.57827,0.00020774,0.00476642,0,0,0.0136368,-2.44286,26.5509,6309.87,6878.27,572.615,-3.81988e-11
6525,1999-08-13,00:00:00.00,7.07883,0,2.75009,0,0.387885,0,6256.74,1.06248e-17,25.1417,0.749269,1.94556,5.59132,0.000146398,0.00335898,0,0,0.0142863,-2.44497,25.9688,6316.85,6885.35,572.719,-4.09273e-11
6526,1999-08-14,00:00:00.00,4.48529,0,2.75312,0,0.41108,0,6258.21,6.56028e-18,28.4046,0.755825,1.98631,5.59703,0.00013295,0.00305043,0,0,0.0142494,-2.44675,25.5309,6321.22,6889.84,572.83,-2.18279e-11
6527,1999-08-15,00:00:00.00,5.00128,0,2.75798,0,0.39618,0,6260.32,-1.65306e-18,31.8191,0.708606,2.01248,5.59963,0.000121852,0.00279578,0,0,0.0139326,-2.44839,24.9163,6326.1,6894.84,572.948,-2.00089e-11
6528,1999-08-16,00:00:00.00,1.07109,0,2.76648,0,0.419766,0,6262.43,-3.3635e-20,31.4704,0.641395,1.92831,5.59902,0.000112703,0.00258588,0,0,0.0132839,-2.44982,24.2259,6327.05,6895.91,573.071,-2.81943e-11
6529,1999-08-17,00:00:00.00,6.96615,4.75041e-05,2.76668,0,0.390877,0,6264.05,2.2132e-19,36.9773,0.639856,1.89028,5.59903,0.000110742,0.00254088,0,0,0.0122247,-2.45044,24.0134,6333.89,6902.88,573.197,-3.54703e-11
6530,1999-08-18,00:00:00.00,0.0723018,0,2.75831,0,0.40667,0,6265.86,1.20046e-19,35.6956,0.611344,1.79767,5.59881,0.000105221,0.00241421,0,0,0.0114407,-2.45141,23.5467,6333.84,6902.95,573.319,-3.81988e-11
6531,1999-08-19,00:00:00.00,0.0153215,0,2.75214,0,0.385694,0,6267.89,1.06179e-20,34.2173,0.585212,1.73882,5.59806,9.6404e-05,0.0022119,0,0,0.0110522,-2.45278,23.0141,6333.74,6902.96,573.433,-1.63709e-11
6532,1999-08-20,00:00:00.00,0.00335133,0,2.74488,0,0.398555,0,6270.18,-2.85488e-20,32.5715,0.554568,1.65346,5.59712,8.58025e-05,0.00196866,0,0,0.0109856,-2.45444,22.3816,6333.64,6902.97,573.54,-2.91038e-11
6533,1999-08-21,00:00:00.00,0.0666531,0,2.73897,0,0.380727,0,6272.41,4.51071e-20,31.0706,0.531893,1.60239,5.59644,6.72268e-05,0.00154246,0,0,0.0117489,-2.45695,21.7158,6333.61,6903.03,573.641,-2.54659e-11
6534,1999-08-22,00:00:00.00,0.0260333,0,2.73159,0,0.390682,0,6274.69,2.3668e-20,29.5627,0.514975,1.52274,5.59555,5.07386e-05,0.00116415,0,0,0.0123823,-2.45948,20.98,6333.54,6903.06,573.735,-4.18368e-11
6535,1999-08-23,00:00:00.00,0.361895,0,2.72558,0,0.37628,0,6277.1,-6.00494e-20,28.3295,0.495005,1.47932,5.59477,4.0889e-05,0.000938163,0,0,0.0124699,-2.46153,20.161,6333.81,6903.42,573.823,-3.91083e-11
6536,1999-08-24,00:00:00.00,0.000306434,0,2.72076,0,0.387562,0,6278.98,-5.53643e-23,27.1265,0.481782,1.40426,5.59406,3.31403e-05,0.000760375,0,0,0.012432,-2.46357,19.4863,6333.73,6903.42,573.908,-1.90994e-11
6537,1999-08-25,00:00:00.00,1.71701e-05,0,2.7159,0,0.372376,0,6280.96,-4.58919e-40,25.8957,0.46095,1.36679,5.59333,2.4645e-05,0.000565458,0,0,0.0127255,-2.46599,18.7314,6333.65,6903.42,573.988,-3.00133e-11
6538,1999-08-26,00:00:00.00,0.0339435,0,2.71151,0,0.38461,0,6283.18,1.78012e-20,24.5671,0.449131,1.29647,5.59264,1.46916e-05,0.000337086,0,0,0.0134822,-2.469,17.8775,6333.6,6903.46,574.065,-3.36513e-11
6539,1999-08-27,00:00:00.00,0.0100999,0,2.70724,0,0.36922,0,6285.07,-6.75258e-21,23.4569,0.429356,1.26433,5.59212,1.32623e-05,0.000304292,0,0,0.0141674,-2.47207,17.1108,6333.54,6903.47,574.139,-3.27418e-11
6540,1999-08-28,00:00:00.00,0.0012645,0,2.70336,0,0.382095,0,6287,-1.89287e-21,22.3252,0.418485,1.19806,5.59154,1.20765e-05,0.000277085,0,0,0.0142929,-2.47461,16.3129,6333.47,6903.47,574.209,-3.09228e-11
6541,1999-08-29,00:00:00.00,0.00419675,0,2.69964,0,0.366605,0,6288.75,9.17886e-22,21.3297,0.399996,1.17023,5.59092,1.06744e-05,0.000244914,0,0,0.014862,-2.47768,15.5603,6333.41,6903.47,574.277,-3.36513e-11
6542,1999-08-30,00:00:00.00,3.02902,0,2.6964,0,0.380316,0,6290.3,-9.19305e-20,23.3546,0.394696,1.11402,5.59076,9.19756e-06,0.00021103,0,0,0.0154032,-2.48078,15.0093,6336.37,6906.5,574.343,-4.45652e-11
6543,1999-08-31,00:00:00.00,3.96675,0,2.69353,0,0.365291,0,6291.67,9.46032e-19,26.2459,0.383695,1.09412,5.59021,7.77221e-06,0.000178326,0,0,0.0157156,-2.48374,14.6937,6340.27,6910.47,574.407,-3.54703e-11
6544,1999-09-01,00:00:00.00,0.215478,0,2.69084,0,0.378908,0,6293.56,4.74798e-20,25.1442,0.374562,1.03391,5.58986,6.49206e-06,0.000148955,0,0,0.0159758,-2.48667,14.1249,6340.43,6910.68,574.469,-3.27418e-11
6545,1999-09-02,00:00:00.00,1.59732,0.00336849,2.68944,0,0.365267,0,6294.95,-4.95646e-18,25.6524,0.374872,1.04948,5.5926,3.13296e-05,0.00173491,0,0,0.0138798,-2.4867,13.7662,6341.97,6912.28,574.531,-3.27418e-11
6546,1999-09-03,00:00:00.00,1.21561,0.00085182,2.68812,0,0.378178,0,6295.97,6.53999e-19,26.1104,0.366201,0.993679,5.59231,1.47375e-05,0.00228728,0,0,0.0118849,-2.48672,13.4913,6343.12,6913.5,574.591,-3.00133e-11
6547,1999-09-04,00:00:00.00,3.44609,0.0921674,2.68663,0,0.364256,0,6296.89,4.75737e-19,28.7653,0.3529,1.01472,5.59651,0.000346224,0.0649712,0,0,0.0101696,-2.48673,13.3457,6346.6,6917.04,574.65,-3.63798e-11
6548,1999-09-05,00:00:00.00,8.74645,0.00236617,2.6875,0,0.381751,0,6297.64,2.58149e-18,36.6267,0.375394,1.01067,5.59782,0.000564673,0.0139309,0,0,0.00884544,-2.48678,13.4377,6355.29,6925.79,574.711,-2.18279e-11
6549,1999-09-06,00:00:00.00,0.23878,5.85604e-05,2.687,0,0.363626,0,6298.79,-6.82087e-20,35.9112,0.362213,0.988152,5.59729,0.000169687,0.00866156,0,0,0.00797371,-2.4871,13.2382,6355.47,6926.03,574.772,-2.45564e-11
6550,1999-09-07,00:00:00.00,0.0377717,8.687e-06,2.68784,0,0.383674,0,6300.22,1.4072e-20,34.7593,0.347665,0.926651,5.59678,1.26594e-05,0.000435344,0,0,0.00757416,-2.48785,12.9994,6355.44,6926.06,574.834,-3.36513e-11
6551,1999-09-08,00:00:00.00,0.0901418,0.000165388,2.68878,0,0.365267,0,6301.56,4.76581e-20,33.7113,0.340867,0.926932,5.59755,1.28054e-05,0.000325882,0,0,0.00738434,-2.48833,12.7599,6355.47,6926.16,574.898,-3.27418e-11
6552,1999-09-09,00:00:00.00,0.119415,3.59651e-05,2.68538,0,0.378219,0,6302.71,-2.0481e-19,32.8878,0.322513,0.868902,5.59707,6.41861e-06,0.000284125,0,0,0.0066562,-2.48871,12.5546,6355.53,6926.27,574.96,-2.36469e-11
6553,1999-09-10,00:00:00.00,0.111303,6.8837e-07,2.68196,0,0.362426,0,6303.84,-2.6658e-19,32.0805,0.30492,0.845925,5.5965,1.09688e-05,0.00025167,0,0,0.0062818,-2.4894,12.3472,6355.58,6926.39,575.02,-3.45608e-11
6554,1999-09-11,00:00:00.00,0.0226983,3.13004e-05,2.67857,0,0.37522,0,6305.1,9.64091e-22,31.0985,0.289684,0.790487,5.59602,1.08136e-05,0.000265618,0,0,0.00598073,-2.49012,12.1042,6355.54,6926.41,575.077,-2.18279e-11
6555,1999-09-12,00:00:00.00,2.64252,8.36352e-05,2.67693,0,0.362371,0,6306.46,-2.60344e-18,32.4998,0.289626,0.818323,5.59861,9.84242e-06,0.000225826,0,0,0.00596461,-2.49102,11.9086,6358.13,6929.05,575.131,-2.18279e-11
6556,1999-09-13,00:00:00.00,5.89365,0.0132879,2.67655,0,0.376365,0,6307.52,1.56187e-18,37.2511,0.3003,0.798826,5.60075,4.79152e-05,0.00834096,0,0,0.0052622,-2.49112,11.9331,6363.98,6934.96,575.186,-3.00133e-11
6557,1999-09-14,00:00:00.00,0.016068,4.0921e-05,2.67572,0,0.361877,0,6308.6,-2.59251e-20,36.3776,0.283116,0.776446,5.60028,1.99925e-05,0.00807378,0,0,0.00469858,-2.49134,11.7488,6363.95,6934.97,575.241,-4.00178e-11
6558,1999-09-15,00:00:00.00,0.00157018,2.379e-06,2.67598,0,0.377822,0,6309.75,-2.61266e-22,35.427,0.268827,0.718746,5.59975,3.48873e-05,0.00203558,0,0,0.00468759,-2.49212,11.5551,6363.89,6934.98,575.296,-2.91038e-11
6559,1999-09-16,00:00:00.00,0.000218417,2.21918e-07,2.67555,0,0.361563,0,6310.9,-2.24166e-22,34.4766,0.254423,0.695979,5.59928,4.61532e-05,0.00105895,0,0,0.00502243,-2.49329,11.3615,6363.84,6934.98,575.351,-2.91038e-11
6560,1999-09-17,00:00:00.00,1.74228e-05,0,2.67242,0,0.373461,0,6312.17,-2.0885e-39,33.4349,0.240345,0.64217,5.59882,1.08186e-05,0.000248222,0,0,0.00519466,-2.49434,11.1407,6363.78,6934.98,575.405,-3.09228e-11
6561,1999-09-18,00:00:00.00,0.00357853,0,2.6698,0,0.359611,0,6313.59,2.08254e-21,32.284,0.225911,0.622557,5.5984,6.43925e-06,0.000147743,0,0,0.00549656,-2.49557,10.8799,6363.74,6934.98,575.456,-1.72804e-11
6562,1999-09-19,00:00:00.00,0.36857,0,2.66765,0,0.371928,0,6314.92,-5.32781e-22,31.5581,0.220828,0.57025,5.59798,6.04683e-06,0.000138739,0,0,0.0060418,-2.49714,10.6385,6364.06,6935.35,575.505,-4.09273e-11
6563,1999-09-20,00:00:00.00,3.9589,7.17138e-05,2.66611,0,0.3588,0,6315.93,-5.79629e-21,34.5566,0.213413,0.566881,5.59805,5.66201e-06,0.00012991,0,0,0.00608634,-2.4982,10.5675,6367.97,6939.31,575.553,-3.72893e-11
6564,1999-09-21,00:00:00.00,0.000494081,2.64412e-06,2.66474,0,0.370919,0,6316.95,4.83106e-22,33.7284,0.207525,0.516341,5.59769,5.59492e-06,0.000129097,0,0,0.00567993,-2.49877,10.3749,6367.92,6939.31,575.599,-2.27374e-11
6565,1999-09-22,00:00:00.00,1.36759e-05,5.90524e-10,2.6633,0,0.35746,0,6318.09,-5.91657e-23,32.7972,0.193651,0.50026,5.59727,5.41109e-06,0.000124153,0,0,0.00569719,-2.49975,10.1699,6367.87,6939.31,575.645,-3.18323e-11
6566,1999-09-23,00:00:00.00,1.37179e-05,0,2.66177,0,0.369479,0,6319.38,9.58071e-23,31.7467,0.188455,0.452032,5.59685,5.07155e-06,0.000116362,0,0,0.00606863,-2.50115,9.92784,6367.83,6939.31,575.689,-4.18368e-11
6567,1999-09-24,00:00:00.00,1.87921e-05,0,2.66035,0,0.356351,0,6320.69,8.27091e-23,30.6971,0.175264,0.437719,5.59647,4.71877e-06,0.000108268,0,0,0.00642329,-2.50259,9.67191,6367.79,6939.31,575.732,-3.54703e-11
6568,1999-09-25,00:00:00.00,0.00530313,0,2.65739,0,0.365787,0,6321.97,-2.93144e-21,29.6785,0.170588,0.396488,5.59626,4.34936e-06,9.97922e-05,0,0,0.00678715,-2.50411,9.41733,6367.75,6939.31,575.772,-2.54659e-11
6569,1999-09-26,00:00:00.00,0.0871929,1.94384e-07,2.6555,0,0.35541,0,6322.97,-2.39144e-20,28.9828,0.15914,0.383623,5.59627,4.11345e-06,9.43795e-05,0,0,0.0065016,-2.5049,9.2002,6367.8,6939.4,575.811,-4.91127e-11
6570,1999-09-27,00:00:00.00,2.27937,0.109809,2.65563,0,0.367565,0,6323.7,2.68834e-18,30.4257,0.16707,0.50065,5.60545,0.000644276,0.0966036,0,0,0.00555368,-2.5049,9.13477,6370.15,6941.79,575.849,-2.72848e-11
6571,1999-09-28,00:00:00.00,0.60393,0.749136,2.65697,0,0.358304,0,6324.35,2.97431e-18,30.4936,0.160485,0.491801,5.62162,0.00101727,0.766694,0,0,0.00474397,-2.5049,9.06912,6371.47,6943.14,575.889,-3.09228e-11
6572,1999-09-29,00:00:00.00,0.766451,1.04374,2.6592,0,0.371099,0,6324.93,3.0081e-21,30.9695,0.150239,0.44555,5.62567,0.00227379,1.597,0,0,0.00405231,-2.5049,8.97917,6373.23,6944.95,575.932,-3.00133e-11
6573,1999-09-30,00:00:00.00,0.000287702,0.000821326,2.65969,0,0.358115,0,6325.5,-4.99893e-22,30.52,0.13692,0.427492,5.62534,1.6919e-06,1.5999,0,0,0.00346149,-2.5049,8.86465,6373.19,6944.95,575.976,-1.81899e-11
6574,1999-10-01,00:00:00.00,0.0159776,0.000352755,2.6606,0,0.373127,0,6326.23,-2.69312e-18,30.7847,0.143405,0.53269,5.62504,0.0114168,0.491628,0,0,0.00295681,-2.5049,8.81069,6373.16,6944.97,576.022,-3.91083e-11
6575,1999-10-02,00:00:00.00,0.0424191,0.0109607,2.66131,0,0.359275,0,6326.72,-6.11096e-21,30.4434,0.131248,0.517583,5.62505,0.00373679,0.495919,0,0,0.00252572,-2.5049,8.71001,6373.17,6945.02,576.069,-2.09184e-11
6576,1999-10-03,00:00:00.00,0.234447,1.08606,2.66124,0,0.372723,0,6327.11,4.61692e-20,30.4135,0.125117,0.462985,5.62765,0.000857633,1.52321,0,0,0.00215747,-2.5049,8.64288,6374.44,6946.34,576.117,-3.09228e-11
6577,1999-10-04,00:00:00.00,2.43525e-06,0.350101,2.661,0,0.359044,0,6327.48,-2.19209e-36,30.1221,0.114728,0.439908,5.62852,0,1.87237,0,0,0.00184292,-2.5049,8.56225,6374.74,6946.69,576.165,-2.91038e-11
6578,1999-10-05,00:00:00.00,8.77627e-05,0.000450039,2.65761,0,0.367177,0,6327.91,5.17019e-53,29.817,0.109963,0.395182,5.62817,0.000566281,1.83011,0,0,0.00157423,-2.5049,8.47977,6374.7,6946.69,576.21,-2.72848e-11
6579,1999-10-06,00:00:00.00,0.0257176,0.0117669,2.65551,0,0.357679,0,6328.58,1.11966e-18,30.2822,0.106388,0.40808,5.62773,0.0112404,0.760124,0,0,0.00134471,-2.5049,8.4076,6374.69,6946.73,576.252,-2.72848e-11
6580,1999-10-07,00:00:00.00,0.000774476,0.000432629,2.65308,0,0.364359,0,6329.24,-1.85495e-19,29.9463,0.104419,0.404808,5.62732,0.00308288,0.51438,0,0,0.00115115,-2.5049,8.30176,6374.65,6946.73,576.292,-3.63798e-11
6581,1999-10-08,00:00:00.00,0.00299165,0.00130695,2.65195,0,0.357292,0,6329.94,6.23149e-20,29.4198,0.0953519,0.428743,5.627,0.00677829,0.428612,0,0,0.00103098,-2.5049,8.16524,6374.62,6946.74,576.331,-2.63753e-11
6582,1999-10-09,00:00:00.00,0.043939,0.00402107,2.65264,0,0.366284,0,6330.59,1.6734e-19,28.9557,0.0922047,0.450694,5.62718,0.0125116,0.359776,0,0,0.000902375,-2.5049,8.03018,6374.63,6946.79,576.369,-4.45652e-11
6583,1999-10-10,00:00:00.00,0.929934,0.0163367,2.65787,0,0.365936,0,6331.32,-1.05528e-18,28.9517,0.161598,0.719813,5.63691,0.0128256,0.296424,0,0,0.00241165,-2.5049,7.91384,6375.53,6947.73,576.411,-2.54659e-11
6584,1999-10-11,00:00:00.00,0.510676,0.0577756,2.66223,0,0.370985,0,6332.02,3.39279e-19,28.8692,0.139869,0.71899,5.64033,0.00386064,0.354465,0,0,0.00206032,-2.5049,7.77957,6376.05,6948.3,576.46,-2.18279e-11
6585,1999-10-12,00:00:00.00,0.0605571,0.0738903,2.66202,0,0.363463,0,6332.47,1.29631e-19,28.5869,0.0914086,0.717819,5.64043,3.26512e-05,0.421857,0,0,0.00175993,-2.5049,7.68462,6376.14,6948.43,576.51,-3.00133e-11
6586,1999-10-13,00:00:00.00,0.861857,0.343452,2.67516,0,0.394047,0,6332.98,-1.24086e-19,28.9031,0.158997,0.704654,5.65374,0.00999134,0.676313,0,0,0.00152584,-2.5049,7.62527,6377.28,6949.64,576.57,-4.09273e-11
6587,1999-10-14,00:00:00.00,4.51772,0.291532,2.68094,0,0.366169,0,6333.45,1.81871e-18,32.8971,0.16826,0.765711,5.66191,0.0159031,0.828197,0,0,0.00130403,-2.5049,7.69096,6382.02,6954.45,576.64,-3.91083e-11
6588,1999-10-15,00:00:00.00,0.176294,0.00116154,2.69447,0,0.415077,0,6334.11,8.27535e-19,32.563,0.169146,0.832209,5.66262,0.0232871,0.55423,0,0,0.00126303,-2.5049,7.59414,6382.12,6954.63,576.723,-3.00133e-11
6589,1999-10-16,00:00:00.00,0.496528,0.00538393,2.69722,0,0.363018,0,6334.72,6.65765e-20,32.5374,0.157549,0.81118,5.66238,0.0115026,0.559028,0,0,0.00107888,-2.5049,7.51252,6382.53,6955.13,576.814,-2.72848e-11
6590,1999-10-17,00:00:00.00,0.168229,0.223836,2.69458,0,0.409259,0,6335.09,-5.52065e-21,32.4406,0.101173,0.72801,5.66362,1.19732e-05,0.748452,0,0,0.000921585,-2.5049,7.46018,6382.83,6955.52,576.904,-3.27418e-11
6591,1999-10-18,00:00:00.00,0.00236264,0.0581531,2.69315,0,0.361774,0,6335.44,-1.99792e-37,32.1516,0.090834,0.698515,5.66332,1.33488e-05,0.806423,0,0,0.00078722,-2.5049,7.40368,6382.8,6955.58,576.992,-4.00178e-11
6592,1999-10-19,00:00:00.00,1.07959,0.990678,2.68203,0,0.39089,0,6335.84,-2.13767e-18,33.1912,0.0755793,0.621286,5.66316,0.00372454,1.4189,0,0,0.000672445,-2.5049,7.40768,6384.79,6957.65,577.072,-3.91083e-11
6593,1999-10-20,00:00:00.00,0.0737754,0.0414518,2.67762,0,0.360974,0,6336.24,-1.57772e-19,33.5126,0.0700553,0.600895,5.66305,0.0068767,0.839111,0,0,0.000574404,-2.5049,7.36826,6384.84,6957.77,577.143,-2.91038e-11
6594,1999-10-21,00:00:00.00,0.00283566,0.00188072,2.67086,0,0.381338,0,6336.69,3.34167e-21,33.149,0.0604067,0.529312,5.66264,0.000186173,0.830093,0,0,0.000490657,-2.5049,7.30309,6384.78,6957.77,577.208,-4.27463e-11
6595,1999-10-22,00:00:00.00,0.0146178,2.04125e-05,2.66725,0,0.358749,0,6337.28,-5.12373e-19,32.8597,0.0538115,0.507671,5.66222,0.000419585,0.615632,0,0,0.000419121,-2.5049,7.22851,6384.73,6957.79,577.267,-3.81988e-11
6596,1999-10-23,00:00:00.00,0.00486201,2.18887e-07,2.66416,0,0.378072,0,6337.9,8.72246e-20,32.3494,0.0624323,0.458241,5.66174,0.0145745,0.55443,0,0,0.000359781,-2.5049,7.14306,6384.68,6957.79,577.323,-3.54703e-11
6597,1999-10-24,00:00:00.00,0.000127102,3.15336e-07,2.6629,0,0.358563,0,6338.44,-1.30538e-21,31.8848,0.069986,0.477075,5.66128,0.0188803,0.486381,0,0,0.00043036,-2.5049,7.0666,6384.63,6957.79,577.376,-2.91038e-11
6598,1999-10-25,00:00:00.00,0.000938656,0,2.6609,0,0.375607,0,6339.03,-1.72326e-21,31.391,0.0624819,0.494379,5.6608,0.0174777,0.403514,0,0,0.000729911,-2.5049,6.98428,6384.58,6957.79,577.428,-1.45519e-11
6599,1999-10-26,00:00:00.00,0.0197597,2.78262e-07,2.65974,0,0.358017,0,6339.6,1.08938e-21,30.9273,0.0634762,0.507049,5.66037,0.015491,0.355535,0,0,0.000893361,-2.5049,6.89869,6384.55,6957.81,577.478,-3.00133e-11
6600,1999-10-27,00:00:00.00,0.0210729,0.00237687,2.65956,0,0.376353,0,6340.08,-2.98816e-21,30.5477,0.0405491,0.466223,5.66018,0.012077,0.35315,0,0,0.00084203,-2.5049,6.82686,6384.52,6957.84,577.528,-3.54703e-11
6601,1999-10-28,00:00:00.00,3.00319,0.014182,2.65979,0,0.358901,0,6340.64,1.67623e-18,32.9291,0.0408192,0.507476,5.663,0.0116504,0.362608,0,0,0.000749043,-2.5049,6.81291,6387.49,6960.85,577.579,-3.09228e-11
6602,1999-10-29,00:00:00.00,0.951278,0.158438,2.66017,0,0.377381,0,6340.99,-5.45478e-20,33.6618,0.0291389,0.44955,5.6631,0.000187943,0.428554,0,0,0.000639834,-2.5049,6.78531,6388.54,6961.96,577.63,-3.36513e-11
6603,1999-10-30,00:00:00.00,0.227736,0.0225089,2.6588,0,0.356646,0,6341.4,-1.10781e-19,33.5472,0.0249503,0.453299,5.66366,0.00490037,0.398908,0,0,0.000547905,-2.5049,6.73822,6388.74,6962.21,577.681,-3.18323e-11
6604,1999-10-31,00:00:00.00,0.0244264,0.0131861,2.6567,0,0.374651,0,6341.77,5.4037e-20,33.2492,0.0241663,0.392999,5.66366,0.000106347,0.412349,0,0,0.000468022,-2.5049,6.68802,6388.73,6962.25,577.73,-3.27418e-11
6605,1999-11-01,00:00:00.00,0.0139697,0.0031726,2.65439,0,0.353813,0,6342.23,-1.23606e-20,32.8724,0.0183294,0.378941,5.6635,0.000629243,0.411998,0,0,0.000399785,-2.5049,6.62749,6388.7,6962.27,577.776,-4.00178e-11
6606,1999-11-02,00:00:00.00,0.965702,0.0281118,2.65408,0,0.375303,0,6342.77,-3.88572e-19,33.1902,0.0394578,0.410072,5.66793,0.0140419,0.430717,0,0,0.000410345,-2.5049,6.60395,6389.65,6963.26,577.821,-2.54659e-11
6607,1999-11-03,00:00:00.00,0.0020229,0.0885308,2.65293,0,0.351889,0,6343.04,3.03682e-35,32.9634,0.0357844,0.394598,5.66862,0,0.531458,0,0,0.000350518,-2.5049,6.56388,6389.7,6963.35,577.865,-3.27418e-11
