,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,
time,month,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
3775,1992-01,0.0267008,0.132836,0.190367,0.119073,0,0.235551,0.16914,0.214506,0.0789415,0,0.176744,0.147428,0.112767,0.178459,0.0695757,0.0326227,0.0511888,0.0719986,0.024016,0,0,0,
3804,1992-02,0.0733762,0.282116,0.344318,0.2583,0,0.448621,0.253136,0.29604,0.261874,0,0.256423,0.296731,0.252551,0.36162,0.157692,0.0742859,0.0753489,0.0910196,0.0248384,0,0,0,
3835,1992-03,0.171486,0.611089,0.689156,0.564313,0,0.797752,0.450617,0.375898,0.628888,0,0.543328,0.540465,0.590054,0.783383,0.355013,0.138193,0.125214,0.156823,0.0394754,0,0,0,
3865,1992-04,0.89102,0.71127,1.083,0.704626,0,1.28337,0.43843,0.443852,1.15014,0,0.723026,0.654944,0.616488,1.09559,1.20442,0.742108,0.35431,0.233553,0.0551846,0,0,0,
3896,1992-05,1.47433,0.725059,1.39383,0.753593,0,1.97135,0.442722,0.536826,1.96531,0.198632,1.17173,0.703654,0.593937,1.12861,1.71675,1.51897,1.27687,0.882968,0.303388,0,0,0,
3926,1992-06,1.79303,1.62985,1.92109,1.62677,0,2.41065,0.904285,2.07967,2.26527,1.31013,1.35066,1.74389,1.53153,1.75087,2.01892,1.87476,1.64895,1.26362,1.13267,0,0,0,
3957,1992-07,1.91982,2.23822,1.87654,2.23104,0,2.19494,1.69094,2.625,2.12031,1.03485,1.24023,2.46071,2.15969,2.21237,2.17439,1.79627,1.50688,1.11911,0.949194,0,0,0,
3988,1992-08,1.62811,1.59661,1.69793,1.59313,0,2.04586,1.46471,1.64389,1.9777,0.665798,0.770146,1.47867,1.57266,1.82754,1.94295,1.48036,1.18703,0.763119,0.612862,0,0,0,
4018,1992-09,1.06514,0.856179,1.14147,0.857831,0,1.29051,0.739462,0.571712,1.09425,0.593633,0.713789,0.713326,0.82451,1.15194,1.26289,0.999972,0.798551,0.512152,0.369454,0,0,0,
4049,1992-10,0.510384,0.466973,0.625432,0.460983,0,0.740081,0.557571,0.457967,0.533125,0.386675,0.583972,0.438062,0.432055,0.621118,0.622421,0.465914,0.407026,0.316379,0.219081,0,0,0,
4079,1992-11,0.0417712,0.200316,0.21581,0.184254,0,0.27275,0.282178,0.313537,0.120303,0,0.230634,0.215732,0.187482,0.220603,0.0894023,0.0456056,0.0675514,0.0726918,0.0332458,0,0,0,
4110,1992-12,0.0186131,0.0847919,0.103968,0.0772762,0,0.124611,0.118888,0.143989,0.0544845,0,0.207775,0.100802,0.0763258,0.090055,0.0292163,0.0292129,0.0624199,0.101159,0.0322111,0,0,0,
4141,1993-01,0.012097,0.0623241,0.0925439,0.0556198,0,0.134069,0.0987474,0.0760377,0.0532142,0,0.141717,0.0580224,0.0584263,0.0791583,0.0288487,0.0210836,0.0356966,0.0488462,0.0173224,0,0,0,
4169,1993-02,0.0192409,0.0999024,0.146175,0.08928,0,0.204987,0.166976,0.0961526,0.104844,0,0.196886,0.0865335,0.0956733,0.129327,0.0456644,0.0345565,0.0546781,0.0802485,0.0295771,0,0,0,
4200,1993-03,0.0860166,0.670237,0.485592,0.626486,0,0.642423,0.953626,0.884627,0.511828,0,0.417201,0.73824,0.660523,0.610886,0.189231,0.114815,0.149888,0.211034,0.0674127,0,0,0,
4230,1993-04,0.562656,1.45197,0.999598,1.39631,0,1.08513,1.47171,1.41892,1.07315,0,0.648182,1.498,1.42995,1.50466,0.864755,0.314547,0.240565,0.254579,0.0765424,0,0,0,
4261,1993-05,1.78282,1.42853,1.82561,1.43686,0,2.04549,1.4838,0.632278,1.90568,0.138146,1.21603,1.15235,1.32118,2.21411,2.1744,1.57074,1.03745,0.68978,0.202476,0,0,0,
4291,1993-06,1.90803,1.61548,1.87336,1.62683,0,2.11074,1.48175,1.66942,1.98886,1.03668,1.20222,1.43397,1.52871,2.19506,2.1898,1.73056,1.45139,1.12545,0.826939,0,0,0,
4322,1993-07,1.83298,2.39667,1.75563,2.38401,0,1.97301,2.50337,2.51,1.92575,0.989992,1.21239,2.46285,2.39358,2.36069,2.07184,1.68544,1.40362,1.05032,0.894559,0,0,0,
4353,1993-08,1.822,2.49136,1.72619,2.47658,0,2.02236,2.70271,2.68291,1.85481,0.917761,1.01337,2.65753,2.46931,2.37618,2.10973,1.62092,1.30255,0.923851,0.795262,0,0,0,
4383,1993-09,1.08666,1.537,1.17258,1.51746,0,1.38106,1.47521,1.71247,1.01007,0.598263,0.824133,1.69643,1.48518,1.5116,1.31229,0.945951,0.734879,0.573865,0.404515,0,0,0,
4414,1993-10,0.490771,0.782703,0.644177,0.763794,0,0.742607,0.520514,0.857093,0.469707,0.287992,0.467677,0.862559,0.738483,0.837247,0.621207,0.42455,0.354288,0.277214,0.199073,0,0,0,
4444,1993-11,0.0506671,0.236771,0.202579,0.221262,0,0.233735,0.172938,0.295124,0.118557,0,0.22758,0.279548,0.215121,0.255691,0.0932123,0.0481612,0.0735803,0.0946732,0.0355947,0,0,0,
4475,1993-12,0.0202661,0.169367,0.156079,0.156041,0,0.193333,0.186171,0.230638,0.071124,0,0.175695,0.189971,0.154969,0.192594,0.0515904,0.0307948,0.0528942,0.0593246,0.0249983,0,0,0,
4506,1994-01,0.0194098,0.109402,0.162938,0.097429,0,0.24678,0.122687,0.131739,0.0883747,0,0.193114,0.110965,0.0947492,0.153575,0.0545924,0.0342916,0.0576905,0.06966,0.0262524,0,0,0,
4534,1994-02,0.0224516,0.116705,0.146536,0.10584,0,0.216614,0.156473,0.143707,0.110184,0,0.214321,0.126879,0.102043,0.151663,0.0476543,0.0385702,0.0654058,0.10088,0.0314738,0,0,0,
4565,1994-03,0.182503,0.897978,0.655788,0.845423,0,0.734545,0.930356,1.05527,0.526885,0,0.427724,0.969435,0.876997,0.884956,0.348705,0.135664,0.165494,0.199435,0.0550197,0,0,0,
4595,1994-04,0.68025,1.50321,1.06825,1.45274,0,1.15675,1.08293,1.72231,1.09247,0,0.58522,1.69995,1.43328,1.49978,0.968869,0.518465,0.2878,0.288486,0.0844581,0,0,0,
4626,1994-05,1.69768,2.07468,1.75833,2.05903,0,1.91406,1.83863,2.53333,1.91002,0,1.15022,2.26883,1.97698,2.16173,2.03745,1.54358,1.09876,0.642329,0.206668,0,0,0,
4656,1994-06,2.09685,2.60884,2.00137,2.59895,0,2.30304,2.35927,2.95139,2.38465,1.19257,1.30083,2.9357,2.50857,2.52384,2.41658,1.89161,1.56859,1.20939,0.772915,0,0,0,
4687,1994-07,1.6186,1.77729,1.98221,1.74912,0,2.44432,1.11887,0.741034,2.3905,1.04962,1.12177,1.72519,1.64636,2.31169,1.98117,1.4558,1.34811,1.04349,0.966721,0,0,0,
4718,1994-08,0.792368,0.848766,1.64969,0.792271,0,2.24985,0.383421,0.331595,1.08355,0.608254,0.584326,0.675276,0.709624,1.53643,1.13914,0.778309,0.789773,0.6686,0.626317,0,0,0,
4748,1994-09,0.430353,0.457501,1.18066,0.408751,0,1.41225,0.411515,0.389094,0.549958,0.53579,0.547674,0.480957,0.361078,0.684641,0.674715,0.455963,0.480058,0.434062,0.42409,0,0,0,
4779,1994-10,0.251616,0.398304,0.52492,0.376275,0,0.58128,0.336594,0.658809,0.284098,0.0413754,0.400138,0.433377,0.36655,0.442441,0.381212,0.192571,0.191598,0.190385,0.0767197,0,0,0,
4809,1994-11,0.0285833,0.18817,0.200496,0.172212,0,0.225157,0.214461,0.199522,0.123135,0,0.213837,0.199656,0.177985,0.205661,0.0694517,0.0398054,0.0617488,0.0693287,0.0240663,0,0,0,
4840,1994-12,0.0464896,0.113607,0.145307,0.105202,0,0.161629,0.17179,0.151292,0.0606526,0,0.201469,0.116589,0.104501,0.13926,0.0798985,0.0321369,0.0537286,0.068303,0.0230894,0,0,0,
4871,1995-01,0.0274793,0.103609,0.168232,0.0922456,0,0.228701,0.146854,0.0963783,0.0722356,0,0.212512,0.0964655,0.0921463,0.148787,0.0661135,0.0344838,0.0485303,0.0464585,0.0172758,0,0,0,
4899,1995-02,0.186544,0.308734,0.327475,0.295922,0,0.349682,0.321908,0.417733,0.225235,0,0.294082,0.349105,0.283871,0.335829,0.263095,0.158803,0.111382,0.101858,0.0280304,0,0,0,
4930,1995-03,0.310782,0.500081,0.562026,0.47813,0,0.577611,0.513541,0.65322,0.441843,0,0.437554,0.596087,0.455415,0.508204,0.443282,0.247855,0.232806,0.160339,0.0379726,0,0,0,
4960,1995-04,0.33711,1.10618,0.963592,1.04217,0,1.04886,1.46842,1.34523,0.881811,0,0.625136,1.28546,1.04726,1.05362,0.577325,0.270808,0.274918,0.249503,0.0640643,0,0,0,
4991,1995-05,1.46094,1.66951,1.62017,1.65283,0,1.76097,1.76568,1.8664,1.63629,0,1.10874,2.00832,1.49874,1.79136,1.76829,1.32155,1.00964,0.579192,0.17105,0,0,0,
5021,1995-06,2.1565,2.55546,2.09396,2.54699,0,2.48394,2.65173,2.74619,2.27756,0.826332,1.42442,2.78952,2.47623,2.51997,2.47216,1.98047,1.68907,1.31476,0.571363,0,0,0,
5052,1995-07,2.21601,2.91001,2.14402,2.89294,0,2.52509,3.19065,3.23686,2.37323,1.13798,1.27172,3.09326,2.91247,2.66123,2.55513,2.0103,1.62053,1.18657,1.0827,0,0,0,
5083,1995-08,1.75592,1.80238,1.74475,1.80164,0,2.08071,2.11088,0.78803,2.03316,0.98663,1.07042,1.71113,1.75104,2.11994,2.06348,1.59475,1.26821,0.884908,0.786623,0,0,0,
5113,1995-09,0.9627,1.15596,1.16716,1.13687,0,1.48671,0.920871,1.23531,1.10844,0.641331,0.67298,1.11547,1.0792,1.49416,1.18928,0.880064,0.775114,0.541981,0.473874,0,0,0,
5144,1995-10,0.39353,0.710962,0.546176,0.691306,0,0.596924,0.69034,0.871677,0.443828,0.0481426,0.440732,0.773207,0.680485,0.743192,0.514869,0.328754,0.281516,0.210464,0.0802159,0,0,0,
5174,1995-11,0.0715984,0.267047,0.243215,0.249988,0,0.273689,0.320005,0.366519,0.12809,0,0.350918,0.298033,0.251937,0.27762,0.117896,0.0636558,0.108954,0.153081,0.0504991,0,0,0,
5205,1995-12,0.0248488,0.105978,0.119531,0.0974001,0,0.167133,0.17495,0.134264,0.0595881,0,0.253618,0.12004,0.0978149,0.112296,0.0411179,0.035439,0.0712959,0.103227,0.031844,0,0,0,
5236,1996-01,0.0166838,0.0850078,0.0868819,0.0783928,0,0.117031,0.114627,0.109484,0.0824448,0,0.182027,0.0926637,0.0799217,0.0909572,0.0280893,0.0280138,0.0533458,0.071845,0.0236186,0,0,0,
5265,1996-02,0.0562469,0.277954,0.288774,0.256186,0,0.316963,0.41309,0.334182,0.172162,0,0.319221,0.300885,0.258343,0.313782,0.115348,0.0633357,0.0943372,0.126028,0.0375261,0,0,0,
5296,1996-03,0.0765242,0.399188,0.40146,0.368368,0,0.465553,0.597587,0.51415,0.332176,0,0.374442,0.426429,0.375239,0.443181,0.163782,0.0893032,0.116802,0.149886,0.0422593,0,0,0,
5326,1996-04,0.659826,1.50535,1.09644,1.45107,0,1.18809,1.80332,1.60147,1.04938,0,0.66031,1.57739,1.49038,1.47943,0.952749,0.498419,0.287977,0.322223,0.0822255,0,0,0,
5357,1996-05,1.0237,1.83165,1.33491,1.78656,0,1.47417,2.01427,1.99286,1.33438,0,0.769741,1.98048,1.8082,1.72231,1.32758,0.937752,0.472689,0.367746,0.0941407,0,0,0,
5387,1996-06,2.07994,2.55142,1.98049,2.54305,0,2.45155,2.78995,2.73381,2.38805,0.28416,1.36412,2.77868,2.4692,2.53872,2.3932,1.97354,1.65478,1.11714,0.413982,0,0,0,
5418,1996-07,1.99751,1.6607,2.07321,1.66638,0,2.75982,1.40894,0.549355,2.27927,1.29819,1.19752,1.26867,1.59672,2.43192,2.35665,1.86066,1.59798,1.18097,1.0629,0,0,0,
5449,1996-08,0.881411,0.734381,1.43969,0.703329,0,2.26707,0.609849,0.214011,1.13494,0.886077,0.924399,0.454489,0.627837,1.43621,1.24678,0.85555,0.807495,0.702785,0.673266,0,0,0,
5479,1996-09,0.560511,0.728638,0.841212,0.705468,0,1.20548,0.526666,0.820793,0.57967,0.375258,0.594131,0.658498,0.705762,0.875855,0.767709,0.536024,0.459298,0.367139,0.259184,0,0,0,
5510,1996-10,0.45591,0.724503,0.589141,0.707611,0,0.678071,0.522848,0.980964,0.466938,0.366192,0.48355,0.74167,0.721029,0.716354,0.565202,0.421708,0.342107,0.259284,0.187894,0,0,0,
5540,1996-11,0.041686,0.160922,0.177586,0.148523,0,0.213514,0.152553,0.231798,0.117754,0,0.323686,0.158132,0.159505,0.167209,0.0629951,0.0630535,0.0930272,0.138113,0.053169,0,0,0,
5571,1996-12,0.0197824,0.0780926,0.112035,0.0703822,0,0.112152,0.0795159,0.107985,0.0665956,0,0.198374,0.0700117,0.0770925,0.0902432,0.0312891,0.0309139,0.0668794,0.108768,0.0359686,0,0,0,
5602,1997-01,0.0180023,0.109768,0.139425,0.0991503,0,0.154964,0.185919,0.142481,0.0593998,0,0.214473,0.10517,0.105334,0.129713,0.0402326,0.0292316,0.0571657,0.0884283,0.0270287,0,0,0,
5630,1997-02,0.0474133,0.378871,0.333111,0.350282,0,0.366741,0.595392,0.439055,0.192308,0,0.266031,0.367211,0.376396,0.406978,0.121686,0.0587407,0.0840881,0.102041,0.0342803,0,0,0,
5661,1997-03,0.19811,0.746427,0.544648,0.707182,0,0.605168,0.934169,0.694236,0.482443,0,0.367044,0.790344,0.738298,0.720942,0.349266,0.121888,0.144698,0.178355,0.0507916,0,0,0,
5691,1997-04,0.580966,1.39255,0.933768,1.34469,0,1.06427,1.59819,1.51914,0.849552,0,0.48997,1.50306,1.38309,1.29156,0.83761,0.424319,0.247661,0.249794,0.0695916,0,0,0,
5722,1997-05,1.67421,2.09296,1.67278,2.07998,0,1.96778,1.81984,2.19085,1.7794,0,1.37867,2.24515,2.04886,2.04888,1.96022,1.56493,1.16039,0.760283,0.230669,0,0,0,
5752,1997-06,2.09967,2.58314,1.99237,2.57489,0,2.32779,2.51797,1.91449,2.34443,1.04365,1.2888,2.29563,2.68752,2.66657,2.399,1.91179,1.59502,1.22091,0.818499,0,0,0,
5783,1997-07,1.8707,1.97358,1.93737,1.96611,0,2.36922,1.70794,1.28195,2.33564,1.052,1.16364,1.97702,1.90881,2.18623,2.18688,1.75616,1.4404,1.00958,0.900902,0,0,0,
5814,1997-08,1.39278,1.23878,1.77188,1.21938,0,2.32988,0.843104,1.1266,2.05097,1.05199,1.1444,1.25102,1.10005,1.65006,1.67552,1.45786,1.3062,0.888118,0.777773,0,0,0,
5844,1997-09,0.810108,0.809659,0.996124,0.797797,0,1.51844,0.536172,0.96776,1.04662,0.677385,0.696012,1.03175,0.66822,0.940366,1.01993,0.809044,0.754497,0.540613,0.47531,0,0,0,
5875,1997-10,0.232245,0.346859,0.372608,0.334319,0,0.653916,0.307661,0.391548,0.398718,0.176504,0.481118,0.418568,0.308508,0.351598,0.335228,0.230717,0.255917,0.227454,0.124133,0,0,0,
5905,1997-11,0.0787123,0.179697,0.196007,0.169056,0,0.302856,0.24429,0.237703,0.141144,0,0.309464,0.195612,0.170855,0.175344,0.131028,0.0802946,0.101895,0.100718,0.0379421,0,0,0,
5936,1997-12,0.0401148,0.125913,0.121235,0.118055,0,0.18562,0.184688,0.198117,0.0656009,0,0.188103,0.13666,0.122036,0.117111,0.0750392,0.0414402,0.0460036,0.0548297,0.0201458,0,0,0,
5967,1998-01,0.0265561,0.0979396,0.140147,0.0884587,0,0.185448,0.168748,0.112686,0.08364,0,0.245908,0.0949344,0.0939023,0.109212,0.0522895,0.0381911,0.0689612,0.101308,0.0324149,0,0,0,
5995,1998-02,0.0406148,0.318726,0.301318,0.293399,0,0.408874,0.515621,0.393341,0.242004,0,0.269476,0.360121,0.30868,0.281678,0.118126,0.060583,0.0790397,0.0992787,0.0305764,0,0,0,
6026,1998-03,0.0795929,0.520848,0.465646,0.482424,0,0.631664,0.665901,0.655142,0.420675,0,0.382359,0.599389,0.499307,0.47053,0.192878,0.0995279,0.143734,0.192612,0.0579516,0,0,0,
6056,1998-04,0.791036,1.39243,1.14588,1.351,0,1.34566,1.27019,1.62502,1.15062,0,0.822647,1.46346,1.34884,1.45964,1.10102,0.569939,0.42423,0.351191,0.0970329,0,0,0,
6087,1998-05,1.85833,1.25926,1.77161,1.28351,0,2.12493,1.02569,0.52523,1.95609,0.941502,1.20116,1.04473,1.2123,1.69386,2.12652,1.71744,1.44869,1.08956,0.616182,0,0,0,
6117,1998-06,1.72813,1.3714,1.79974,1.37796,0,2.08133,1.15663,1.53914,1.99968,0.992332,1.24861,1.37325,1.27787,1.6597,1.94302,1.72567,1.46142,1.09308,0.904378,0,0,0,
6148,1998-07,2.15105,2.78259,2.14054,2.76354,0,2.66753,3.53315,1.99026,2.60542,0.909495,0.966825,2.61425,2.87813,2.6987,2.50468,2.01902,1.58735,1.06573,0.924031,0,0,0,
6179,1998-08,1.34677,1.31174,1.49365,1.30346,0,2.53224,1.32554,0.698675,1.9571,0.545063,0.512613,1.11299,1.27724,1.64096,1.7306,1.29758,1.06812,0.675538,0.591683,0,0,0,
6209,1998-09,0.483298,0.492947,0.478079,0.492979,0,1.71477,0.387756,0.206449,0.704795,0.286069,0.27819,0.468113,0.457618,0.602807,0.666456,0.478108,0.401823,0.288285,0.26471,0,0,0,
6240,1998-10,0.24039,0.443016,0.337226,0.430507,0,0.756721,0.320525,0.559044,0.343096,0.256865,0.401462,0.5184,0.427195,0.37819,0.306862,0.268362,0.237654,0.203981,0.153766,0,0,0,
6270,1998-11,0.0558819,0.261543,0.149028,0.249174,0,0.268929,0.18446,0.3913,0.122984,0,0.268418,0.347213,0.249553,0.179857,0.0885961,0.0542543,0.0778833,0.11454,0.0340113,0,0,0,
6301,1998-12,0.0381383,0.16097,0.11348,0.152325,0,0.143559,0.13592,0.246982,0.100316,0,0.243337,0.209399,0.154347,0.113097,0.0534456,0.0424903,0.0766768,0.126596,0.0349022,0,0,0,
6332,1999-01,0.0216685,0.13311,0.143635,0.121844,0,0.192491,0.116421,0.201087,0.104463,0,0.231294,0.162794,0.123857,0.11788,0.0462059,0.0369087,0.0640532,0.090031,0.0258132,0,0,0,
6360,1999-02,0.0343241,0.324729,0.295342,0.298998,0,0.341292,0.464066,0.467692,0.218927,0,0.302925,0.412939,0.30162,0.274722,0.0908239,0.0604394,0.085637,0.120291,0.0293091,0,0,0,
6391,1999-03,0.183755,0.868228,0.626912,0.818563,0,0.67226,1.23375,1.09786,0.600021,0,0.385622,1.04796,0.834365,0.732045,0.35366,0.125862,0.12765,0.154849,0.038401,0,0,0,
6421,1999-04,0.443302,1.54162,0.952003,1.47485,0,1.02775,1.79411,1.66481,1.01093,0,0.520498,1.62626,1.55406,1.40588,0.723677,0.289056,0.201635,0.215864,0.0641731,0,0,0,
6452,1999-05,1.23421,2.19696,1.4855,2.15085,0,1.65747,2.32532,2.28539,1.58899,0,0.820479,2.31649,2.1946,2.07309,1.60796,1.03666,0.531662,0.308707,0.0842419,0,0,0,
6482,1999-06,1.93463,2.71243,1.82689,2.69502,0,2.0753,2.89469,2.80128,2.08606,0.211279,1.30479,2.88958,2.70172,2.55009,2.21843,1.77497,1.49754,1.04952,0.370533,0,0,0,
6513,1999-07,2.10618,2.83041,1.99821,2.81469,0,2.40339,2.61953,3.01199,2.54129,1.25881,1.28387,3.06661,2.77287,2.73647,2.40847,1.97815,1.63975,1.21706,0.951191,0,0,0,
6544,1999-08,1.54696,2.02785,1.57805,2.01086,0,2.23256,1.01458,1.91618,1.90516,1.02914,1.09774,2.11773,1.95519,2.1649,1.819,1.4978,1.34083,0.944815,0.855523,0,0,0,
6574,1999-09,0.797977,1.11751,0.901302,1.10094,0,1.34069,0.87368,1.51216,1.05246,0.622837,0.718459,1.2697,1.05239,1.11191,0.985771,0.773293,0.696836,0.528198,0.450242,0,0,0,
6605,1999-10,0.413248,0.526131,0.591632,0.511218,0,0.671095,0.401406,0.57466,0.453048,0.12627,0.557132,0.542332,0.500836,0.580791,0.527013,0.396372,0.33313,0.241093,0.0788525,0,0,0,
6635,1999-11,0.21493,0.286886,0.332948,0.277105,0,0.383897,0.26187,0.230347,0.199157,0.200027,0.473583,0.279389,0.280661,0.312883,0.262523,0.221706,0.227518,0.202956,0.0790678,0,0,0,
6666,1999-12,0.0334615,0.148123,0.187826,0.134687,0,0.209925,0.141266,0.123434,0.0746277,0,0.252295,0.143254,0.139234,0.18334,0.0714757,0.0368483,0.0710559,0.0860325,0.0327859,0,0,0,
6697,2000-01,0.0207378,0.0844368,0.137882,0.074969,0,0.183004,0.0836249,0.0925204,0.0685859,0,0.235013,0.084125,0.0747985,0.11352,0.0440451,0.0334917,0.0670913,0.0984484,0.0324933,0,0,0,
6726,2000-02,0.0330101,0.190921,0.249207,0.172188,0,0.351835,0.199559,0.267032,0.187009,0,0.300586,0.212628,0.169216,0.230008,0.0813892,0.0564695,0.0864508,0.116497,0.0404341,0,0,0,
6757,2000-03,0.0836041,0.733436,0.568633,0.68218,0,0.642919,0.662902,0.827122,0.534012,0,0.348974,0.753724,0.723689,0.748535,0.211802,0.103011,0.14118,0.199471,0.0609281,0,0,0,
6787,2000-04,0.723239,1.33366,1.11024,1.28989,0,1.2623,1.21755,1.22683,1.10604,0,0.542822,1.23668,1.33105,1.50128,1.04395,0.506408,0.302196,0.317845,0.0996079,0,0,0,
6818,2000-05,1.63883,1.60057,1.46999,1.61254,0,1.89439,1.35825,1.52833,1.82647,0,1.15289,1.51396,1.55494,1.89595,1.92674,1.47395,1.14633,0.687817,0.24659,0,0,0,
6848,2000-06,1.78056,2.178,1.6641,2.17303,0,2.24431,1.51959,2.39371,2.18675,1.25542,1.35935,2.41223,2.11838,2.04944,1.99191,1.79696,1.52375,1.21248,0.895285,0,0,0,
6879,2000-07,1.66677,2.61234,1.25862,2.60887,0,2.77507,1.60099,3.25019,2.3937,1.04434,1.10601,3.17767,2.55249,1.96668,1.99457,1.61729,1.42923,1.0334,0.943764,0,0,0,
6910,2000-08,0.705706,1.19399,0.442171,1.19557,0,1.91602,0.522641,0.998846,0.99882,0.583593,0.601807,1.17665,1.27242,0.961608,0.758397,0.698608,0.672843,0.557313,0.518286,0,0,0,
6940,2000-09,0.532203,0.715314,1.06282,0.67572,0,1.33253,0.453801,1.02269,0.539719,0.604159,0.72975,0.718709,0.694423,0.727004,0.688989,0.624048,0.627382,0.512383,0.40931,0,0,0,
6971,2000-10,0.327657,0.423688,0.496328,0.409921,0,0.689149,0.472403,0.426559,0.401825,0.445315,0.536028,0.411338,0.418399,0.442658,0.394604,0.370515,0.365756,0.267405,0.177057,0,0,0,
7001,2000-11,0.0272679,0.104281,0.14592,0.0943012,0,0.230705,0.128291,0.165341,0.0885644,0,0.19972,0.115397,0.0940744,0.116238,0.0595963,0.0423813,0.0547585,0.0589093,0.0266396,0,0,0,
7032,2000-12,0.0145757,0.0440358,0.0908794,0.0382444,0,0.136012,0.0563967,0.0505975,0.0631418,0,0.151181,0.0453376,0.0381025,0.0579695,0.0285567,0.0244075,0.0464351,0.0625472,0.0245582,0,0,0,
7063,2001-01,0.0171037,0.0942484,0.178814,0.0815156,0,0.223425,0.140392,0.0801599,0.0843753,0,0.154344,0.0879185,0.0820921,0.137697,0.0586426,0.0297917,0.0420459,0.0486131,0.0208719,0,0,0,
7091,2001-02,0.0184138,0.0562015,0.145385,0.0469154,0,0.207217,0.066161,0.0355681,0.101438,0,0.177361,0.0495761,0.0463329,0.0924751,0.0444698,0.0319103,0.0528384,0.0841322,0.0281664,0,0,0,
7122,2001-03,0.0780673,0.521371,0.568475,0.47622,0,0.640983,0.666672,0.692911,0.50091,0,0.249987,0.553758,0.488941,0.582474,0.209223,0.0926953,0.121648,0.178004,0.0537639,0,0,0,
7152,2001-04,0.38342,1.38208,0.926839,1.3162,0,0.997856,1.22688,1.74343,1.04987,0,0.333179,1.50997,1.34878,1.34789,0.627213,0.280855,0.236312,0.287542,0.0980376,0,0,0,
7183,2001-05,1.81852,1.27679,1.70247,1.30111,0,2.12381,0.978392,1.08223,1.9502,0.328653,1.18891,1.23051,1.12777,1.85723,2.13289,1.65484,1.21427,0.840412,0.30524,0,0,0,
7213,2001-06,1.92337,1.97541,1.8077,1.98117,0,2.29442,1.17488,2.58624,2.23796,1.15523,1.28295,2.39184,1.8116,1.93607,2.1779,1.83313,1.54452,1.18708,1.05513,0,0,0,
7244,2001-07,1.64041,1.74281,1.14141,1.77147,0,2.66683,1.62014,2.01523,2.40125,0.847379,0.886686,2.3188,1.58133,1.40045,1.89564,1.70251,1.46462,0.963873,0.838752,0,0,0,
7275,2001-08,1.00661,1.26138,0.639346,1.27687,0,2.38915,1.17602,0.990236,1.49859,0.687847,0.691688,1.42404,1.2432,1.0823,1.13929,0.957925,0.872219,0.655806,0.599897,0,0,0,
7305,2001-09,0.44791,0.402832,0.411542,0.406561,0,1.55088,0.316464,0.414237,0.684901,0.424714,0.416596,0.461363,0.369312,0.415849,0.50358,0.462368,0.459488,0.386971,0.366002,0,0,0,
7336,2001-10,0.154004,0.163223,0.185537,0.160922,0,0.665234,0.135424,0.142406,0.278443,0.0546443,0.324037,0.180212,0.147382,0.188136,0.181963,0.161163,0.16984,0.156285,0.0740197,0,0,0,
7366,2001-11,0.118076,0.124277,0.155922,0.121668,0,0.355526,0.0987357,0.126618,0.177487,0.0593695,0.373983,0.132001,0.11475,0.138225,0.139252,0.132962,0.158377,0.12927,0.0544594,0,0,0,
7397,2001-12,0.0129279,0.0389283,0.0558032,0.0353792,0,0.160555,0.0449045,0.0357876,0.0415371,0,0.193352,0.0442233,0.0341983,0.0453698,0.0193094,0.0212724,0.0451299,0.0585733,0.0208641,0,0,0,
7428,2002-01,0.0260783,0.0800319,0.127964,0.0718426,0,0.166009,0.0630411,0.168236,0.0643853,0,0.254161,0.0851439,0.0725974,0.0947422,0.0422023,0.0354366,0.0689402,0.109917,0.0347599,0,0,0,
7456,2002-02,0.0396016,0.187647,0.277506,0.167836,0,0.321369,0.216941,0.296315,0.202912,0,0.339736,0.204896,0.16655,0.229308,0.0878751,0.0602084,0.104981,0.159507,0.0519979,0,0,0,
7487,2002-03,0.0385376,0.16462,0.259388,0.146583,0,0.342096,0.14966,0.285161,0.243882,0,0.336297,0.181319,0.144113,0.202648,0.0819256,0.0651964,0.112782,0.174674,0.0543774,0,0,0,
7517,2002-04,0.267322,1.10616,0.829184,1.04409,0,0.913451,0.969041,1.3855,0.888383,0,0.561402,1.21642,1.06589,1.10883,0.473909,0.197438,0.238532,0.309848,0.0954169,0,0,0,
7548,2002-05,1.01486,1.83052,1.39678,1.78067,0,1.59439,1.70185,1.85037,1.56661,0,0.816129,1.74784,1.83252,1.98053,1.37751,0.802718,0.464939,0.412935,0.139843,0,0,0,
7578,2002-06,2.07604,2.6617,2.06397,2.64419,0,2.42855,2.7579,2.59639,2.26783,0.340234,1.54846,2.6996,2.66898,2.61155,2.38855,1.94939,1.61962,1.1929,0.433997,0,0,0,
7609,2002-07,2.34468,3.20642,2.29465,3.18271,0,2.84349,3.5422,3.41484,2.73074,1.34774,1.24382,3.13862,3.26272,3.14331,2.76445,2.06562,1.71836,1.25024,1.14224,0,0,0,
7640,2002-08,1.42518,2.05134,1.5992,2.02068,0,1.98731,2.09986,1.31795,1.81581,1.02722,1.11855,1.80383,2.14245,2.10771,1.6988,1.26577,1.14535,0.89428,0.808133,0,0,0,
