time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow Melt (Liquid) [mm],Snow [mm],Canopy [mm],Canopy Snow [mm],Glacier Liquid Storage [mm],Glacier Ice [mm],Depression [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
6969,2000-10-30,00:00:00.00,0.107583,0.00179553,0.442437,0,0.0738304,0,6518.61,-2.75996e-20,34.121,-0.0129738,0.000176692,6.91396,8.89208e-05,0.00538465,0,0,0.000679999,-4.78831,18.4172,6573.78,7398.87,825.94,-9.09495e-12
6970,2000-10-31,00:00:00.00,0.548692,0.0083807,0.444921,0,0.079658,0,6518.96,8.86231e-19,34.2621,-0.00302206,0.0171524,6.91629,6.00182e-05,0.0124888,0,0,0.000809609,-4.78832,18.425,6574.32,7399.42,825.954,-2.45564e-11
6971,2000-11-01,00:00:00.00,0.632016,0.0329526,0.448613,0,0.0759427,0,6519.2,1.4605e-19,34.632,-0.00452925,0.0169688,6.91612,0,0.044601,0,0,0.000657382,-4.78832,18.4369,6574.97,7400.09,825.969,-3.09228e-11
6972,2000-11-02,00:00:00.00,0.000907494,0.0111036,0.447139,0,0.0746759,0,6519.41,5.53959e-22,34.4337,-0.0120362,0.012008,6.91595,0,0.0554973,0,0,0.000533777,-4.78832,18.4222,6574.97,7400.1,825.985,-1.18234e-11
6973,2000-11-03,00:00:00.00,0.0426271,0.168905,0.451919,0,0.081961,0,6519.59,6.15919e-20,34.2874,-0.00850192,-0.00445508,6.91762,0,0.214361,0,0,0.000433413,-4.78832,18.422,6575.17,7400.31,826,-1.54614e-11
6974,2000-11-04,00:00:00.00,0.00474547,0.00805802,0.452923,0,0.0715898,0,6519.78,6.65613e-37,34.1181,-0.0140141,-0.0050372,6.91749,8.05809e-07,0.221465,0,0,0.00035192,-4.78832,18.4109,6575.17,7400.33,826.015,-1.81899e-11
6975,2000-11-05,00:00:00.00,0.00391159,0.00477688,0.444695,0,0.0703772,0,6519.97,3.16027e-54,33.9445,-0.0161377,-0.00504425,6.91734,0,0.226044,0,0,0.00028575,-4.78832,18.4015,6575.16,7400.33,826.029,-2.00089e-11
6976,2000-11-06,00:00:00.00,0.255795,0.059563,0.448242,0,0.084248,0,6520.25,2.39896e-18,34.0119,0.00342341,0.00122646,6.91967,0.000739988,0.114292,0,0,0.000232022,-4.78832,18.4187,6575.46,7400.65,826.043,-1.36424e-11
6977,2000-11-07,00:00:00.00,0.523139,0.639245,0.45338,0,0.0780663,0,6520.41,-2.89094e-35,34.3431,-8.61e-05,0.000386619,6.92022,0,0.748428,0,0,0.000188396,-4.78832,18.4421,6576.6,7401.81,826.063,-2.45564e-11
6978,2000-11-08,00:00:00.00,0,0.801429,0.448306,0,0.0745044,0,6520.47,1.33286e-51,34.2852,-0.00965234,-0.00201324,6.92007,0,1.54838,0,0,0.000152972,-4.78832,18.4374,6577.38,7402.61,826.084,-2.09184e-11
6979,2000-11-09,00:00:00.00,0,0.00974705,0.442756,0,0.0711336,0,6520.51,4.224e-68,34.2527,-0.0147429,-0.00215509,6.91995,0,1.55807,0,0,0.00012421,-4.78832,18.4344,6577.38,7402.62,826.098,-3.18323e-11
6980,2000-11-10,00:00:00.00,0,0.315035,0.438559,0,0.0699668,0,6520.54,1.52272e-84,34.2377,-0.0174623,-0.00232752,6.92358,0,1.85545,0,0,0.000100855,-4.78832,18.4324,6577.69,7402.94,826.106,-3.36513e-11
6981,2000-11-11,00:00:00.00,0,1.46772,0.436243,0,0.069275,0,6520.59,5.54123e-101,34.2037,-0.0189251,-0.00235506,6.92931,0,3.29701,0,0,8.18916e-05,-4.78832,18.4302,6579.15,7404.41,826.111,-2.63753e-11
6982,2000-11-12,00:00:00.00,0,1.00604,0.435069,0,0.0689472,0,6520.65,4.10876e-117,34.1594,-0.0197215,-0.002388,6.93142,0,4.29282,0,0,6.64939e-05,-4.78832,18.4275,6580.15,7405.41,826.114,-2.00089e-11
6983,2000-11-13,00:00:00.00,0,0.145675,0.434527,0,0.0687566,0,6520.68,2.28991e-133,34.1346,-0.0201642,-0.00239805,6.93128,0,4.43812,0,0,5.39913e-05,-4.78832,18.4258,6580.3,7405.56,826.115,-2.81943e-11
6984,2000-11-14,00:00:00.00,0,0.0412717,0.434265,0,0.0686612,0,6520.7,1.27077e-149,34.1173,-0.0204187,-0.00240931,6.93127,0,4.4785,0,0,4.38395e-05,-4.78832,18.4238,6580.34,7405.6,826.116,-3.09228e-11
6985,2000-11-15,00:00:00.00,0,0.0785488,0.434132,0,0.0686063,0,6520.75,7.04435e-166,34.0705,-0.0205727,-0.00241514,6.93113,0,4.55658,0,0,3.55966e-05,-4.78832,18.421,6580.42,7405.68,826.116,-2.00089e-11
6986,2000-11-16,00:00:00.00,0,0.00070707,0.434058,0,0.0685776,0,6520.8,3.90876e-182,34.0212,-0.0206727,-0.00242126,6.93092,0,4.55724,0,0,2.89035e-05,-4.78832,18.4182,6580.42,7405.68,826.117,-3.00133e-11
6987,2000-11-17,00:00:00.00,0,0.467425,0.434015,0,0.0685606,0,6520.86,2.17055e-198,33.9608,-0.0207435,-0.00242578,6.93078,0,5.02361,0,0,2.34689e-05,-4.78832,18.4145,6580.88,7406.15,826.117,-1.45519e-11
6988,2000-11-18,00:00:00.00,0,0.590661,0.433989,0,0.068552,0,6520.9,1.20404e-214,33.9247,-0.020798,-0.00243038,6.93097,0,5.6115,0,0,1.90561e-05,-4.78832,18.4115,6581.47,7406.74,826.117,-2.18279e-11
6989,2000-11-19,00:00:00.00,0,0.813779,0.433972,0,0.0685461,0,6520.99,6.68241e-231,33.8525,-0.0208432,-0.00243433,6.93098,0,6.42116,0,0,1.54731e-05,-4.78832,18.4063,6582.29,7407.55,826.117,-2.81943e-11
6990,2000-11-20,00:00:00.00,0.0118225,0.499348,0.433961,0,0.0685424,0,6521.09,3.71014e-247,33.7636,-0.0208823,-0.00243829,6.931,0.00328994,6.91755,0,0,1.25637e-05,-4.78832,18.4003,6582.8,7408.06,826.118,-2.00089e-11
6991,2000-11-21,00:00:00.00,0,0.135092,0.433951,0,0.0685391,0,6521.18,2.05881e-263,33.6819,-0.0209186,-0.00244187,6.93092,0,7.05513,0,0,1.02014e-05,-4.78832,18.3959,6582.93,7408.2,826.118,-1.63709e-11
6992,2000-11-22,00:00:00.00,0,0.00449556,0.433943,0,0.0685365,0,6521.23,1.14275e-279,33.638,-0.0209523,-0.00244544,6.93071,0,7.05962,0,0,8.2833e-06,-4.78832,18.3933,6582.94,7408.2,826.118,-2.72848e-11
6993,2000-11-23,00:00:00.00,0,0.00180643,0.433935,0,0.068534,0,6521.3,6.34412e-296,33.5714,-0.020984,-0.00244871,6.93047,0,7.06143,0,0,6.72582e-06,-4.78832,18.3899,6582.94,7408.2,826.118,-2.91038e-11
6994,2000-11-24,00:00:00.00,3.97693e-08,0.000300944,0.433926,0,0.0685318,0,6521.38,3.52107e-312,33.4871,-0.0210141,-0.00245196,6.93022,3.75399e-08,7.06173,0,0,5.46119e-06,-4.78832,18.3854,6582.94,7408.2,826.118,-1.63709e-11
6995,2000-11-25,00:00:00.00,0.00068112,0.00533879,0.434176,0,0.0702021,0,6521.47,2.37394e-20,33.4096,-0.0172778,-0.00245497,6.93005,0.0045749,7.04099,0,0,4.43435e-06,-4.78832,18.3878,6582.94,7408.21,826.12,-2.00089e-11
6996,2000-11-26,00:00:00.00,0.0807745,0.259262,0.440475,0,0.0894514,0,6521.6,1.90176e-18,33.8413,0.0135365,-0.00245795,6.92994,0.0430434,6.66267,0,0,3.60058e-06,-4.78832,18.4401,6583.27,7408.55,826.136,-2.00089e-11
6997,2000-11-27,00:00:00.00,0.00482655,0.039612,0.444773,0,0.0788297,0,6521.68,1.05728e-19,33.7691,0.000542063,-0.00246071,6.9298,0.00394204,6.72401,0,0,2.92357e-06,-4.78832,18.4399,6583.28,7408.59,826.164,-2.18279e-11
6998,2000-11-28,00:00:00.00,0.0261287,0.0343205,0.442247,0,0.077774,0,6521.79,7.57756e-19,33.9198,-0.00239165,-0.00246344,6.92997,0.0334507,6.47468,0,0,2.37387e-06,-4.78832,18.4441,6583.32,7408.65,826.186,-3.36513e-11
6999,2000-11-29,00:00:00.00,0.229724,0.380684,0.443767,0,0.0834039,0,6521.89,1.07956e-18,34.0572,0.0060191,-0.00246598,6.93005,0.0209469,6.80885,0,0,1.92752e-06,-4.78832,18.4588,6583.91,7409.26,826.209,-1.18234e-11
7000,2000-11-30,00:00:00.00,0,0.171634,0.444067,0,0.0749064,0,6522,4.80293e-35,33.9609,-0.00677,-0.00246849,6.92996,0,7.0001,0,0,1.5651e-06,-4.78832,18.4532,6584.06,7409.44,826.23,-2.09184e-11
7001,2000-12-01,00:00:00.00,0,1.18131,0.440383,0,0.0719047,0,6522.04,1.83281e-51,33.9232,-0.0135532,-0.00247083,6.93065,0,8.17491,0,0,1.27082e-06,-4.78832,18.451,6585.23,7410.62,826.243,-1.27329e-11
7002,2000-12-02,00:00:00.00,0,1.78657,0.437661,0,0.0703135,0,6522.11,5.61938e-68,33.8652,-0.0171556,-0.00247313,6.93058,0,9.95725,0,0,1.03187e-06,-4.78832,18.4474,6587.01,7412.4,826.251,-2.27374e-11
7003,2000-12-03,00:00:00.00,0,0.0899014,0.436022,0,0.0694701,0,6522.16,1.99819e-84,33.8173,-0.019073,-0.00247528,6.93047,0,10.0468,0,0,8.37852e-07,-4.78832,18.4439,6587.09,7412.49,826.256,-2.09184e-11
7004,2000-12-04,00:00:00.00,8.44708e-06,0.0941814,0.435076,0,0.0690228,0,6522.24,-4.25461e-101,33.7392,-0.0200977,-0.0024774,6.93034,8.4317e-06,10.1404,0,0,6.80314e-07,-4.78832,18.4398,6587.18,7412.59,826.258,-1.36424e-11
7005,2000-12-05,00:00:00.00,0.0119702,0.288822,0.434959,0,0.0711201,0,6522.33,-2.1554e-21,33.6629,-0.0153928,-0.00247937,6.93021,0.00864406,10.4089,0,0,5.52397e-07,-4.78832,18.4439,6587.48,7412.89,826.262,-3.54703e-11
7006,2000-12-06,00:00:00.00,0,0.064907,0.434922,0,0.0698954,0,6522.4,3.0494e-136,33.5934,-0.0181664,-0.00248132,6.93005,0,10.482,0,0,4.48532e-07,-4.78832,18.4403,6587.54,7412.95,826.266,-2.27374e-11
7007,2000-12-07,00:00:00.00,0,0.0172989,0.434475,0,0.0692461,0,6522.46,3.38426e-153,33.5381,-0.0196435,-0.00248314,6.92986,0,10.4993,0,0,3.64197e-07,-4.78832,18.4372,6587.56,7412.97,826.269,-1.18234e-11
7008,2000-12-08,00:00:00.00,0.0257319,0.0233864,0.437668,0,0.0782503,0,6522.56,2.39498e-19,33.892,-0.00041611,-0.00248492,6.92966,0.0657181,9.96034,0,0,2.95718e-07,-4.78832,18.4624,6587.6,7413.02,826.276,-2.00089e-11
7009,2000-12-09,00:00:00.00,0.0170468,0.16037,0.440915,0,0.0746552,0,6522.67,-2.73916e-21,33.8094,-0.00761963,-0.0024866,6.92974,0.0192273,10.1607,0,0,2.40116e-07,-4.78832,18.4614,6587.76,7413.2,826.289,-2.81943e-11
7010,2000-12-10,00:00:00.00,0,0.943923,0.439538,0,0.0717289,0,6522.75,7.37913e-52,33.736,-0.0140596,-0.00248824,6.93107,0,11.1164,0,0,1.94968e-07,-4.78832,18.4579,6588.7,7414.14,826.3,-2.18279e-11
7011,2000-12-11,00:00:00.00,0,5.07131,0.437357,0,0.0702323,0,6522.79,7.90397e-68,33.7288,-0.0174778,-0.00248978,6.93887,0,16.1461,0,0,1.58309e-07,-4.78832,18.4573,6593.76,7419.21,826.307,-2.18279e-11
7012,2000-12-12,00:00:00.00,0,0.099075,0.435876,0,0.0694319,0,6522.79,4.36513e-84,33.7288,-0.0192956,-0.00249128,6.93909,0,16.2433,0,0,1.28543e-07,-4.78832,18.4573,6593.86,7419.31,826.311,-2.63753e-11
7013,2000-12-13,00:00:00.00,0,0.0200449,0.435015,0,0.0690073,0,6522.79,2.4216e-100,33.7288,-0.0202655,-0.0024927,6.93902,0,16.263,0,0,1.04373e-07,-4.78832,18.4573,6593.87,7419.33,826.314,-2.54659e-11
7014,2000-12-14,00:00:00.00,0,0.318523,0.43453,0,0.0687851,0,6522.8,1.34354e-116,33.7288,-0.0207861,-0.00249409,6.94045,0,16.5751,0,0,8.47483e-08,-4.78832,18.4573,6594.19,7419.65,826.315,-2.36469e-11
7015,2000-12-15,00:00:00.00,0,1.02372,0.434264,0,0.0686681,0,6522.8,7.45779e-133,33.7288,-0.0210685,-0.0024954,6.94178,0,17.5912,0,0,6.88135e-08,-4.78832,18.4573,6595.21,7420.67,826.316,-2.00089e-11
7016,2000-12-16,00:00:00.00,0,3.6059,0.434122,0,0.0686086,0,6522.82,4.13968e-149,33.7288,-0.0212245,-0.00249667,6.94437,0,21.1796,0,0,5.58747e-08,-4.78832,18.4573,6598.82,7424.28,826.316,-2.45564e-11
7017,2000-12-17,00:00:00.00,0,3.35793,0.434067,0,0.0685951,0,6522.88,2.29796e-165,33.726,-0.0213133,-0.00249787,6.95892,0,24.4675,0,0,4.53688e-08,-4.78832,18.4573,6602.18,7427.64,826.317,-1.63709e-11
7018,2000-12-18,00:00:00.00,0,0.265254,0.434057,0,0.068577,0,6522.88,1.27561e-181,33.726,-0.0213662,-0.00249904,6.95914,0,24.7299,0,0,3.68383e-08,-4.78832,18.4573,6602.44,7427.9,826.317,-2.27374e-11
7019,2000-12-19,00:00:00.00,0,1.35984,0.434053,0,0.0685674,0,6522.97,7.08107e-198,33.6509,-0.0213999,-0.00250015,6.9599,0,26.0785,0,0,2.99118e-08,-4.78832,18.4539,6603.8,7429.26,826.317,-2.45564e-11
7020,2000-12-20,00:00:00.00,0,0.159421,0.434048,0,0.068561,0,6522.99,3.9253e-214,33.6279,-0.0214232,-0.00250123,6.95972,0,26.2373,0,0,2.42876e-08,-4.78832,18.4523,6603.96,7429.42,826.317,-3.18323e-11
7021,2000-12-21,00:00:00.00,0,0.482795,0.434041,0,0.0685573,0,6523.07,2.18044e-230,33.5555,-0.0214408,-0.00250225,6.95966,0,26.717,0,0,1.97209e-08,-4.78832,18.4496,6604.44,7429.9,826.318,-2.54659e-11
7022,2000-12-22,00:00:00.00,0,0.423687,0.434037,0,0.0685565,0,6523.09,1.21039e-246,33.5417,-0.0214552,-0.00250324,6.96015,0,27.1362,0,0,1.60128e-08,-4.78832,18.4483,6604.87,7430.33,826.318,-2.91038e-11
7023,2000-12-23,00:00:00.00,0,0.0805709,0.434036,0,0.0685553,0,6523.09,6.71901e-263,33.5416,-0.0214676,-0.00250418,6.96037,0,27.2148,0,0,1.3002e-08,-4.78832,18.4483,6604.95,7430.41,826.318,-2.54659e-11
7024,2000-12-24,00:00:00.00,0,1.33418,0.434042,0,0.0685629,0,6523.11,3.7298e-279,33.5374,-0.0214788,-0.00250509,6.96381,0,28.533,0,0,1.05573e-08,-4.78832,18.4478,6606.28,7431.74,826.318,-2.63753e-11
7025,2000-12-25,00:00:00.00,0,0.175137,0.434055,0,0.0685616,0,6523.11,2.07045e-295,33.5345,-0.0214892,-0.00250596,6.96377,0,28.7068,0,0,8.57226e-09,-4.78832,18.4471,6606.46,7431.92,826.319,-2.63753e-11
7026,2000-12-26,00:00:00.00,0,0.0257772,0.434064,0,0.0685602,0,6523.12,1.14933e-311,33.5311,-0.021499,-0.0025068,6.96368,0,28.7318,0,0,6.96045e-09,-4.78832,18.4463,6606.48,7431.94,826.319,-2.81943e-11
7027,2000-12-27,00:00:00.00,0,0.0339182,0.434069,0,0.0685588,0,6523.13,0,33.5244,-0.0215083,-0.00250759,6.96349,0,28.7654,0,0,5.65171e-09,-4.78832,18.4456,6606.51,7431.98,826.319,-3.27418e-11
7028,2000-12-28,00:00:00.00,0.0016114,0.0211489,0.434073,0,0.068669,0,6523.17,0,33.483,-0.0212655,-0.00250836,6.9633,0.00431842,28.7821,0,0,4.58904e-09,-4.78832,18.4435,6606.54,7432,826.319,-2.72848e-11
7029,2000-12-29,00:00:00.00,0.110812,0.535165,0.434251,0,0.0688083,0,6523.26,3.16989e-19,33.7503,-0.0209204,-0.0025091,6.96322,0.224738,28.8453,0,0,3.72618e-09,-4.78832,18.4438,6607.18,7432.65,826.32,-2.45564e-11
7030,2000-12-30,00:00:00.00,0,0.0801987,0.43448,0,0.0686729,0,6523.34,4.91349e-36,33.6734,-0.0211651,-0.00250981,6.96299,0,29.1497,0,0,3.02556e-09,-4.78832,18.4406,6607.26,7432.73,826.32,-2.00089e-11
7031,2000-12-31,00:00:00.00,0,0.0371229,0.434525,0,0.0686158,0,6523.39,-4.40818e-52,33.6303,-0.0212982,-0.00251048,6.96274,0,29.1867,0,0,2.45668e-09,-4.78832,18.4386,6607.3,7432.76,826.32,-1.45519e-11
7032,2001-01-01,00:00:00.00,0,0.0470416,0.434467,0,0.0685858,0,6523.42,6.56572e-69,33.603,-0.021374,-0.00251114,6.96252,0,29.2336,0,0,1.99476e-09,-4.78832,18.4364,6607.35,7432.81,826.321,-1.63709e-11
7033,2001-01-02,00:00:00.00,0,0.0250375,0.434364,0,0.0685693,0,6523.45,2.24104e-85,33.5761,-0.0214192,-0.00251176,6.96239,0,29.2579,0,0,1.61969e-09,-4.78832,18.4345,6607.37,7432.84,826.321,-2.00089e-11
7034,2001-01-03,00:00:00.00,0,0.0546131,0.434258,0,0.0685599,0,6523.51,9.28519e-102,33.5219,-0.0214479,-0.00251236,6.96222,0,29.312,0,0,1.31515e-09,-4.78832,18.4318,6607.42,7432.89,826.322,-2.45564e-11
7035,2001-01-04,00:00:00.00,0,0.00391684,0.434173,0,0.068554,0,6523.6,4.11926e-118,33.4319,-0.0214678,-0.00251294,6.96195,0,29.3159,0,0,1.06787e-09,-4.78832,18.4288,6607.43,7432.89,826.322,-1.63709e-11
7036,2001-01-05,00:00:00.00,0.00454235,0.00376508,0.461748,0,0.145255,0,6523.71,-5.68779e-18,35.1614,0.0578068,0.001947,6.96166,0.53766,26.5801,0,0,8.6708e-10,-4.78832,18.5614,6607.39,7432.9,826.371,-1.90994e-11
7037,2001-01-06,00:00:00.00,0.0131532,0.0290842,0.493857,0,0.133612,0,6523.84,2.78378e-18,35.59,0.0495198,0.000686818,6.96172,0.200693,26.2277,0,0,7.04046e-10,-4.78832,18.6101,6607.32,7432.95,826.481,-2.63753e-11
7038,2001-01-07,00:00:00.00,0.045376,0.0536677,0.514687,0,0.152845,0,6523.98,6.56018e-18,37.5667,0.061499,0.0124522,6.96377,0.324604,23.8388,0,0,5.71667e-10,-4.78832,18.6678,6607.29,7433.04,826.61,-9.09495e-12
7039,2001-01-08,00:00:00.00,0.0163374,0.0273947,0.513332,0,0.0959602,0,6524.09,-2.82165e-22,37.9546,0.0227765,0.0100886,6.96383,0.275825,23.4024,0,0,4.64179e-10,-4.78832,18.6761,6607.22,7433.09,826.723,-2.36469e-11
7040,2001-01-09,00:00:00.00,0,0.00384721,0.485339,0,0.0846447,0,6524.2,2.40534e-37,37.8591,0.00251141,-0.00185437,6.96363,0.00013162,23.6817,0,0,3.76901e-10,-4.78832,18.6669,6607.15,7433.09,826.795,-7.27596e-12
7041,2001-01-10,00:00:00.00,1.43549e-05,0.00158458,0.465875,0,0.0761054,0,6524.28,-1.42664e-22,37.7852,-0.00548021,-0.00243258,6.96337,0.000721394,23.6726,0,0,3.06034e-10,-4.78832,18.6611,6607.11,7433.09,826.838,-3.27418e-11
7042,2001-01-11,00:00:00.00,0.00123402,0.0205965,0.455632,0,0.0822255,0,6524.41,3.89759e-19,37.7313,0.00209438,-0.00284971,6.96315,0.0415832,23.5461,0,0,2.48492e-10,-4.78832,18.6636,6607.1,7433.12,826.87,-2.00089e-11
7043,2001-01-12,00:00:00.00,0.00236408,0.051915,0.450613,0,0.0738991,0,6524.51,1.07956e-19,37.6399,-0.0082957,-0.00305547,6.96307,0.0072869,23.6263,0,0,2.01769e-10,-4.78832,18.657,6607.13,7433.17,826.894,-2.09184e-11
7044,2001-01-13,00:00:00.00,1.37588e-06,0.00854263,0.443875,0,0.0713928,0,6524.61,4.71724e-36,37.5466,-0.0138542,-0.00321102,6.96284,0.000271152,23.6418,0,0,1.63831e-10,-4.78832,18.651,6607.12,7433.18,826.909,-2.18279e-11
7045,2001-01-14,00:00:00.00,0,1.90911,0.439468,0,0.0700731,0,6524.71,2.77989e-52,37.4667,-0.0168281,-0.00329279,6.96672,1.28376e-05,25.5349,0,0,1.33027e-10,-4.78832,18.6469,6609.02,7435.09,826.918,-8.18545e-12
7046,2001-01-15,00:00:00.00,0,1.33065,0.437001,0,0.0693673,0,6524.77,1.54315e-68,37.4151,-0.0184321,-0.0033287,6.96792,0,26.8579,0,0,1.08014e-10,-4.78832,18.6436,6610.35,7436.42,826.923,-1.36424e-11
7047,2001-01-16,00:00:00.00,0,1.25218,0.435672,0,0.068995,0,6524.83,8.5662e-85,37.3573,-0.0193095,-0.00334722,6.96813,0,28.1074,0,0,8.77047e-11,-4.78832,18.6406,6611.6,7437.67,826.926,-3.18323e-11
7048,2001-01-17,00:00:00.00,0,0.286532,0.434963,0,0.0687998,0,6524.9,4.75519e-101,37.3002,-0.0198011,-0.00335724,6.96946,0,28.3858,0,0,7.1214e-11,-4.78832,18.6375,6611.88,7437.96,826.928,-2.27374e-11
7049,2001-01-18,00:00:00.00,0,0.470216,0.434588,0,0.0686934,0,6524.95,2.63966e-117,37.2512,-0.0200872,-0.00336223,6.9693,0,28.8554,0,0,5.78239e-11,-4.78832,18.6348,6612.35,7438.43,826.929,-9.09495e-12
7050,2001-01-19,00:00:00.00,0,0.327955,0.434386,0,0.0686366,0,6525.04,1.46531e-133,37.1687,-0.0202636,-0.00336594,6.96905,0,29.182,0,0,4.69515e-11,-4.78832,18.6311,6612.68,7438.75,826.929,-9.09495e-12
7051,2001-01-20,00:00:00.00,0,0.0225407,0.434275,0,0.0686051,0,6525.13,8.13409e-150,37.0857,-0.0203808,-0.00336806,6.96888,0,29.2039,0,0,3.81234e-11,-4.78832,18.6276,6612.7,7438.78,826.93,-3.09228e-11
7052,2001-01-21,00:00:00.00,0,0.028715,0.434212,0,0.0685876,0,6525.2,4.51533e-166,37.0158,-0.0204658,-0.00336966,6.96886,0,29.2313,0,0,3.09552e-11,-4.78832,18.6241,6612.73,7438.81,826.93,-1.45519e-11
7053,2001-01-22,00:00:00.00,0,0.0387296,0.434174,0,0.068577,0,6525.32,2.50651e-182,36.9046,-0.0205328,-0.00337071,6.96862,0,29.2695,0,0,2.51348e-11,-4.78832,18.6198,6612.77,7438.84,826.93,-1.72804e-11
7054,2001-01-23,00:00:00.00,2.58015e-05,0.0107866,0.434149,0,0.0685709,0,6525.4,1.39139e-198,36.8239,-0.0205693,-0.00337151,6.96848,0.000750562,29.2766,0,0,2.04088e-11,-4.78832,18.6162,6612.78,7438.86,826.931,-2.81943e-11
7055,2001-01-24,00:00:00.00,0,0.00997492,0.434132,0,0.0685663,0,6525.53,7.72378e-215,36.6984,-0.0206203,-0.0033721,6.9683,0,29.2869,0,0,1.65714e-11,-4.78832,18.6115,6612.79,7438.87,826.931,-2.18279e-11
7056,2001-01-25,00:00:00.00,0,0.00661577,0.434117,0,0.0685627,0,6525.59,4.28756e-231,36.6477,-0.020667,-0.00337257,6.96802,0,29.2935,0,0,1.34556e-11,-4.78832,18.6088,6612.8,7438.87,826.931,-1.90994e-11
7057,2001-01-26,00:00:00.00,0,0.0378255,0.434105,0,0.0685598,0,6525.65,2.38007e-247,36.5916,-0.0207108,-0.00337295,6.96775,0,29.3313,0,0,1.09256e-11,-4.78832,18.6058,6612.83,7438.91,826.931,-1.09139e-11
7058,2001-01-27,00:00:00.00,0,0.199522,0.434094,0,0.0685582,0,6525.71,1.32121e-263,36.5313,-0.0207522,-0.00337328,6.96806,0,29.5272,0,0,8.87129e-12,-4.78832,18.6029,6613.03,7439.11,826.932,-1.81899e-11
7059,2001-01-28,00:00:00.00,0,0.0331238,0.434085,0,0.0685559,0,6525.78,7.33417e-280,36.4638,-0.0207916,-0.00337356,6.96782,0,29.5602,0,0,7.20326e-12,-4.78832,18.5999,6613.07,7439.14,826.932,-1.45519e-11
7060,2001-01-29,00:00:00.00,0,0.0104065,0.434076,0,0.0685537,0,6525.85,4.07128e-296,36.4018,-0.0208293,-0.00337381,6.96759,0,29.5704,0,0,5.84886e-12,-4.78832,18.5968,6613.08,7439.15,826.932,-2.00089e-11
7061,2001-01-30,00:00:00.00,0,0.00124052,0.434067,0,0.0685516,0,6525.91,2.26002e-312,36.3477,-0.0208653,-0.00337404,6.96734,0,29.5716,0,0,4.74912e-12,-4.78832,18.5938,6613.08,7439.15,826.932,-2.45564e-11
7062,2001-01-31,00:00:00.00,5.21803e-06,0.0275496,0.434059,0,0.0685502,0,6526,0,36.2568,-0.0208999,-0.00337425,6.96765,5.21803e-06,29.596,0,0,3.85617e-12,-4.78832,18.5904,6613.1,7439.18,826.932,-2.09184e-11
7063,2001-02-01,00:00:00.00,0,0.0856508,0.434051,0,0.0685484,0,6526.12,0,36.1501,-0.0209331,-0.00337444,6.96746,0,29.6805,0,0,3.13111e-12,-4.78832,18.5871,6613.19,7439.27,826.933,-2.45564e-11
7064,2001-02-02,00:00:00.00,0,0.0395757,0.434042,0,0.0685463,0,6526.23,0,36.0368,-0.0209649,-0.00337463,6.96722,0,29.7196,0,0,2.54238e-12,-4.78832,18.5835,6613.23,7439.31,826.933,-1.36424e-11
7065,2001-02-03,00:00:00.00,3.26871e-07,0.0199702,0.434041,0,0.0685823,0,6526.29,0,35.98,-0.0209104,-0.0033748,6.96714,0.00169772,29.7367,0,0,2.06434e-12,-4.78832,18.5804,6613.25,7439.33,826.933,-1.72804e-11
7066,2001-02-04,00:00:00.00,0.00538207,0.0527449,0.44023,0,0.0932816,0,6526.45,-1.58612e-19,36.3774,0.0146037,-0.00335176,6.96763,0.129351,28.9653,0,0,1.67619e-12,-4.78832,18.6469,6613.29,7439.39,826.952,-2.63753e-11
7067,2001-02-05,00:00:00.00,0.000179302,0.0300998,0.445062,0,0.0814781,0,6526.59,1.00587e-35,36.2916,0.00335546,-0.00337375,6.96765,0.0184339,29.0321,0,0,1.36103e-12,-4.78832,18.6501,6613.29,7439.42,826.985,-1.09139e-11
7068,2001-02-06,00:00:00.00,0.000663727,0.0292173,0.441501,0,0.0742157,0,6526.73,-2.51528e-52,36.1631,-0.00799093,-0.00337454,6.96784,0.000418431,29.0765,0,0,1.10512e-12,-4.78832,18.6437,6613.29,7439.45,827.007,-2.18279e-11
7069,2001-02-07,00:00:00.00,0.0383648,3.02159,0.438189,0,0.0715617,0,6526.89,1.42412e-69,36.073,-0.0139666,-0.00337537,6.97521,0.00484641,32.0559,0,0,8.97327e-13,-4.78832,18.6392,6616.34,7442.51,827.02,-2.63753e-11
7070,2001-02-08,00:00:00.00,0,0.407492,0.43646,0,0.0701545,0,6526.96,9.70144e-86,36.0132,-0.0171858,-0.00337553,6.97829,0,32.4515,0,0,7.28607e-13,-4.78832,18.6368,6616.74,7442.91,827.026,-1.09139e-11
7071,2001-02-09,00:00:00.00,0,0.230503,0.435461,0,0.0694062,0,6526.99,4.97409e-102,35.9944,-0.0189079,-0.00337568,6.97897,0,32.677,0,0,5.9161e-13,-4.78832,18.6356,6616.97,7443.14,827.03,-1.09139e-11
