,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,DisableHRUs,
time,day,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
69,1981-12-08,0.74154,0.234251,0.933853,0.23846,11.3819,0.170679,0.0151693,0.0363157,0.00173822,6.16934,6.0181,0.128463,0.284265,0.205415,0.166753,0.46971,1.47952,3.98599,5.1165,5.16043,4.62761,9.21257,0,
70,1981-12-09,0.217165,0.00513076,0.292758,0.00725128,1.96982,0.312861,0,0,0,1.43948,1.40187,0.0023041,0.00420555,0.00481123,0.0190304,0.206173,0.633924,1.19643,1.36654,1.42108,1.39365,1.9841,0,
71,1981-12-10,0.143924,0.0431203,0.173054,0.0446421,2.90387,0.0554468,0.000154817,0.0360614,0,1.06079,1.03595,0.0207849,0.042218,0.0734783,0.0333435,0.151198,0.310851,0.637229,0.851134,0.823319,0.686286,2.30969,0,
72,1981-12-11,2.1901,0.0155577,3.25336,0.0155735,28.2237,1.76387,0.00163968,0.00107696,0.0422799,24.1272,23.5184,0.00674901,0.00875681,0.00278493,0.0950157,1.59101,5.55621,13.686,16.9619,17.6336,17.0342,28.906,0,
73,1981-12-12,0.361196,0.0399567,0.43443,0.0462851,6.82636,0.0118777,0.178736,0.0102843,0.49094,2.73711,2.67085,0.0232611,0.0358142,0.0756126,0.0910732,0.252289,0.668548,1.77384,2.3692,2.37941,2.06849,5.15971,0,
74,1981-12-13,0.231236,0.145223,0.391509,0.136303,0.244588,0.137321,0.00888201,0.0211362,0.0505111,0.173446,0.168623,0.0375917,0.132523,0.309821,0.274006,0.142108,0.150477,0.173028,0.17932,0.180917,0.185435,0.201057,0,
75,1981-12-14,0.0601354,0.0258336,0.0685276,0.0264662,0.481415,0.0191194,0.00709406,0.000644983,0.00107122,0.122819,0.119758,0.0082263,0.011163,0.0975585,0.0527845,0.0374866,0.0621194,0.116048,0.146986,0.145108,0.126018,0.320222,0,
76,1981-12-15,1.73548,3.57518,0.573666,3.59496,6.09717,0.0452077,3.81029,4.60752,5.6844,2.09594,2.04529,4.38378,3.64286,2.7934,1.51333,1.36052,1.15088,1.62514,2.07227,2.04492,1.72222,4.18176,0,
77,1981-12-16,0.374614,0.145246,0.298041,0.159488,2.39404,0.253049,0.0197361,0.283628,0.447208,0.78299,0.762625,0.206225,0.133129,0.110788,0.235534,0.369391,0.566477,0.914108,1.07458,1.08395,0.965805,1.54812,0,
78,1981-12-17,0.326955,0.112257,0.254614,0.125638,1.19143,0.278145,0.0749664,0.247248,0.274204,0.444082,0.43243,0.204561,0.0869578,0.0780625,0.242995,0.334468,0.461069,0.603075,0.669679,0.658415,0.59969,0.782181,0,
79,1981-12-18,0.0217686,0.0554789,0.0214044,0.0542624,0.123501,0.0188812,0.0619605,0.0987615,0.0440314,0.124672,0.121504,0.127268,0.0448765,0.0114928,0.00737483,0.0200957,0.0436365,0.08743,0.100862,0.108534,0.106097,0.144039,0,
80,1981-12-19,0.0230476,0.0327241,0.0644107,0.029246,0.0878752,0.0246307,0.0190366,0.0835389,0,0.165001,0.160613,0.0655303,0.026686,0.0139457,0.0117774,0.022242,0.0520524,0.107038,0.122129,0.131184,0.134623,0.145881,0,
81,1981-12-20,0.67114,0.0714956,0.957924,0.0719843,10.9687,0.294852,0.00597917,0.0370885,0.0497281,5.96832,5.81876,0.12388,0.0585299,0.0492242,0.063892,0.485196,1.52365,3.9882,5.08527,5.2235,4.81327,9.05103,0,
82,1981-12-21,0.438015,0.0683057,0.583379,0.0709802,5.49738,0.50612,0,0.0272497,0.0655549,3.16383,3.08264,0.173852,0.0426228,0.0272294,0.0518794,0.357564,1.11504,2.46296,2.94557,3.00949,2.85489,4.64606,0,
83,1981-12-22,0.0660972,0.0273131,0.0678485,0.0286122,0.762097,0.0421959,0,0.000829992,0.0276104,0.376704,0.36723,0.00271675,0.0300046,0.0502956,0.0282229,0.0476433,0.113886,0.254344,0.315638,0.327943,0.299916,0.59144,0,
84,1981-12-23,0.382648,0.0684799,0.306184,0.0858427,3.21691,0.11176,0.00245838,0.00411246,0.975402,1.33408,1.30105,0.0177029,0.0514488,0.192399,0.178988,0.334642,0.631211,1.24289,1.52894,1.52421,1.37183,2.61619,0,
